"order_number","order_date","order_year","customer_key","customer_name","gender","birthday","age","store_key","country","state","order_revenue","order_profit","total_quantity"
"1954015",2020-05-07,2020,770560,Tarquinia Cremonesi,Female,1966-11-10,60,30,Italy,Pesaro,6569.53,4087.26,17
"1954016",2020-05-07,2020,594645,Lucas Drescher,Male,2001-02-09,25,22,Germany,Freistaat Thüringen,179.00,96.68,1
"1954017",2020-05-07,2020,1481042,Steve Martinez,Male,1996-07-01,30,53,United States,Montana,2222.99,1453.08,6
"1954018",2020-05-07,2020,362960,Brittany Visser,Female,1941-10-04,85,8,Canada,Newfoundland and Labrador,610.00,299.00,10
"1954019",2020-05-07,2020,1118097,Alisha Williams,Female,1968-01-23,58,37,United Kingdom,Ayrshire,930.98,493.96,8
"1954020",2020-05-07,2020,1978029,Yvonne Christiansen,Female,1950-12-01,76,53,United States,Montana,4773.96,2552.15,13
"1954021",2020-05-07,2020,1014097,Lily Henderson,Female,1971-12-13,55,0,Online,Online,299.00,161.50,1
"1954022",2020-05-07,2020,1864772,Theresia Thompson,Female,1969-11-08,57,0,Online,Online,1720.00,929.03,6
"1955001",2020-05-08,2020,2012457,Daff Veliz,Female,1944-11-25,82,0,Online,Online,6073.97,3287.48,12
"1955002",2020-05-08,2020,1075069,Zara Gregory,Female,1952-05-24,74,42,United Kingdom,North Down,17.99,9.72,1
"1955003",2020-05-08,2020,1667206,Janine Loveland,Female,1950-08-04,76,0,Online,Online,579.71,312.14,9
"1955004",2020-05-08,2020,1826200,Ali Bentley,Male,1940-11-26,86,49,United States,Iowa,271.00,132.84,5
"1955005",2020-05-08,2020,1596830,Helen Seawright,Female,1961-09-03,65,55,United States,Nevada,156.39,76.65,3
"1955006",2020-05-08,2020,1386926,Scott Castillo,Male,1978-05-04,48,50,United States,Kansas,999.80,490.08,2
"1955007",2020-05-08,2020,116149,Claire Denton,Female,1964-02-20,62,5,Australia,Victoria,24.99,12.25,1
"1955008",2020-05-08,2020,1640237,Paul Hinojos,Male,1951-05-27,75,0,Online,Online,593.72,320.46,4
"1955010",2020-05-08,2020,1716357,Veronica Benford,Female,1955-11-25,71,43,United States,Alaska,1508.97,939.61,4
"1955011",2020-05-08,2020,1626990,Sandra Gaskin,Female,1966-01-19,60,43,United States,Alaska,864.00,466.68,3
"1955012",2020-05-08,2020,252272,Brenda Fairley,Female,1981-02-11,45,9,Canada,Northwest Territories,3163.56,2091.10,8
"1955014",2020-05-08,2020,2079366,Mathias Filemonsen,Male,1997-08-06,29,50,United States,Kansas,269.00,145.30,1
"1955015",2020-05-08,2020,1029868,Toby Farrell,Male,1968-07-21,58,36,United Kingdom,Armagh,299.00,146.56,1
"1955016",2020-05-08,2020,1802632,Diana Miller,Female,1983-01-04,43,51,United States,Maine,2085.93,1348.80,10
"1956000",2020-05-09,2020,1315898,Ivan Connelly,Male,2001-10-06,25,48,United States,Idaho,420.49,274.26,7
"1956001",2020-05-09,2020,591240,Ines Frueh,Female,1947-08-08,79,23,Germany,Hamburg,5045.97,2725.54,10
"1956002",2020-05-09,2020,1281027,Alex Rees,Male,1989-06-22,37,50,United States,Kansas,2039.80,1293.46,6
"1956003",2020-05-09,2020,725672,Nunzio Costa,Male,1998-05-28,28,30,Italy,Pesaro,701.00,378.63,2
"1956004",2020-05-09,2020,1471107,Beth Smith,Female,1940-05-21,86,61,United States,South Carolina,2039.91,1362.27,9
"1956005",2020-05-09,2020,1704092,Frank Olivo,Male,1945-06-30,81,49,United States,Iowa,2396.00,1294.16,4
"1956007",2020-05-09,2020,662638,Manon Lang,Female,1939-10-07,87,0,Online,Online,8055.81,4163.36,25
"1956008",2020-05-09,2020,458548,Anna Barth,Female,1984-05-28,42,22,Germany,Freistaat Thüringen,205.00,110.73,1
"1956009",2020-05-09,2020,1811457,Walter Garland,Male,1989-08-21,37,0,Online,Online,1916.94,1023.42,9
"1956010",2020-05-09,2020,813692,Billie Tijsterman,Female,1988-02-05,38,32,Netherlands,Flevoland,247.39,133.62,2
"1956011",2020-05-09,2020,1277723,Todd Mendez,Male,1966-09-12,60,49,United States,Iowa,588.00,393.18,1
"1956012",2020-05-09,2020,562019,Monika Loewe,Female,1994-04-18,32,19,Germany,Berlin,1947.30,971.40,8
"1956013",2020-05-09,2020,1277243,Mark Enloe,Male,1956-01-28,70,0,Online,Online,5270.76,2874.71,19
"1956014",2020-05-09,2020,792279,Anna Maria Fiorentini,Female,1994-11-30,32,0,Online,Online,494.69,265.91,2
"1956015",2020-05-09,2020,357592,Ivan Wise,Male,2001-05-17,25,10,Canada,Nunavut,6507.00,4104.68,10
"1956016",2020-05-09,2020,1232212,David Thoma,Male,1943-11-22,83,51,United States,Maine,5011.73,2778.20,9
"1956017",2020-05-09,2020,1784567,Jessica Curtis,Female,1963-04-21,63,0,Online,Online,267.90,140.17,10
"1956018",2020-05-09,2020,1391155,John Stoner,Male,1967-01-27,59,44,United States,Arkansas,139.00,68.13,1
"1956019",2020-05-09,2020,177969,Brock Findley,Male,1965-12-17,61,0,Online,Online,6559.71,4355.54,9
"1956020",2020-05-09,2020,1245490,Christopher Belote,Male,1959-07-13,67,54,United States,Nebraska,259.99,173.85,1
"1956022",2020-05-09,2020,588045,Andrea Schultheiss,Female,1972-07-11,54,24,Germany,Hessen,1254.88,677.82,5
"1956023",2020-05-09,2020,1681186,Jennifer Gross,Female,1978-11-02,48,57,United States,New Mexico,1911.54,936.97,9
"1956024",2020-05-09,2020,32538,Eva Hazon,Female,1986-07-20,40,6,Australia,Western Australia,592.00,395.86,2
"1956025",2020-05-09,2020,1790446,Jacob Kovacs,Male,1995-03-15,31,56,United States,New Hampshire,1428.98,771.84,3
"1956026",2020-05-09,2020,1969340,Barry Sabourin,Male,1952-04-19,74,54,United States,Nebraska,2212.91,1188.83,17
"1956027",2020-05-09,2020,1911482,Darcy O'Doherty,Male,1955-12-09,71,50,United States,Kansas,609.38,352.64,11
"1957000",2020-05-10,2020,1854194,Marie Walker,Female,1956-03-24,70,59,United States,Oregon,2401.80,1292.83,7
"1957001",2020-05-10,2020,1098687,Edward Rose,Male,1978-03-08,48,42,United Kingdom,North Down,637.00,344.06,3
"1958000",2020-05-11,2020,1594010,Walter Holmes,Male,1996-08-17,30,0,Online,Online,13.90,6.82,2
"1958001",2020-05-11,2020,415125,Nicole Meier,Female,1983-09-11,43,22,Germany,Freistaat Thüringen,404.94,198.48,5
"1958002",2020-05-11,2020,1451431,Robert Liu,Male,1945-02-07,81,54,United States,Nebraska,19.98,9.80,2
"1958003",2020-05-11,2020,1397271,Yesenia Chivers,Female,1974-05-09,52,66,United States,Wyoming,2455.97,1543.60,8
"1958004",2020-05-11,2020,73636,Poppy Birch,Female,1986-06-25,40,6,Australia,Western Australia,204.00,100.00,2
"1958005",2020-05-11,2020,1925959,Agar Saucedo,Male,1980-02-23,46,57,United States,New Mexico,3114.00,1976.97,6
"1958006",2020-05-11,2020,1477343,Joseph Rickman,Male,1978-06-30,48,59,United States,Oregon,1680.00,907.44,7
"1958007",2020-05-11,2020,1645441,Kenneth Tackett,Male,1953-10-09,73,0,Online,Online,86.00,42.16,2
"1958008",2020-05-11,2020,324511,Michelle Martin,Female,1964-12-11,62,0,Online,Online,2376.00,1283.38,4
"1958009",2020-05-11,2020,1826459,Melissa Garcia,Female,1955-07-17,71,47,United States,Hawaii,84.00,45.36,4
"1958010",2020-05-11,2020,1632630,Jennifer Brown,Female,1949-09-17,77,51,United States,Maine,1223.76,816.03,5
"1958011",2020-05-11,2020,1414666,Frances Howell,Female,2000-02-20,26,0,Online,Online,131.96,71.28,4
"1958012",2020-05-11,2020,366500,Victoria Ortiz,Female,1943-09-12,83,0,Online,Online,17364.90,11443.50,17
"1959000",2020-05-12,2020,804388,Gerbert Guichelaar,Male,1945-10-02,81,34,Netherlands,Groningen,6863.97,3756.92,13
"1959001",2020-05-12,2020,1389867,Mark Borgman,Male,1964-02-16,62,0,Online,Online,5708.97,3618.46,15
"1959002",2020-05-12,2020,1411983,Harry Coleman,Male,1945-08-18,81,56,United States,New Hampshire,676.20,367.52,12
"1959003",2020-05-12,2020,432780,Dirk Bayer,Male,1995-03-06,31,0,Online,Online,1554.45,1011.56,8
"1959004",2020-05-12,2020,2037906,Henri Marcoux,Male,1944-04-19,82,0,Online,Online,5802.17,3678.72,20
"1959005",2020-05-12,2020,1427132,Victoria Hammond,Female,1996-10-09,30,50,United States,Kansas,1166.44,628.34,15
"1959006",2020-05-12,2020,905941,Connor Pickering,Male,1953-04-06,73,0,Online,Online,370.66,200.20,3
"1959008",2020-05-12,2020,1357266,Eric Heim,Male,1957-02-18,69,43,United States,Alaska,1036.90,656.46,10
"1959009",2020-05-12,2020,224035,Luke Lever,Male,1976-03-10,50,9,Canada,Northwest Territories,11584.99,7037.79,14
"1959011",2020-05-12,2020,522474,Dieter Durr,Male,1949-08-07,77,23,Germany,Hamburg,3802.23,2182.29,25
"1959012",2020-05-12,2020,2060541,Iva Babic,Female,1952-03-12,74,0,Online,Online,26.97,14.58,3
"1959013",2020-05-12,2020,1211608,Elena Marble,Female,1951-10-24,75,47,United States,Hawaii,2204.97,1190.63,5
"1959014",2020-05-12,2020,283228,William Richarson,Male,1942-06-22,84,0,Online,Online,77.99,38.23,1
"1959015",2020-05-12,2020,1607034,Marvin Berry,Male,1984-01-02,42,53,United States,Montana,4755.00,2922.76,5
"1960000",2020-05-13,2020,128305,Harrison Martinovich,Male,1953-08-25,73,5,Australia,Victoria,1455.93,829.84,11
"1960001",2020-05-13,2020,1090726,Dominic Sharp,Male,1951-05-06,75,38,United Kingdom,Belfast,239.98,117.64,2
"1960002",2020-05-13,2020,56834,Abigail McElhone,Female,1964-01-13,62,4,Australia,Tasmania,25.69,12.59,1
"1960003",2020-05-13,2020,1663745,Elmer Woods,Male,1998-07-24,28,55,United States,Nevada,181.00,97.76,1
"1960004",2020-05-13,2020,1300132,Maria Mattera,Female,1997-12-10,29,50,United States,Kansas,6964.95,4648.87,20
"1960005",2020-05-13,2020,990084,Isaac Cartwright,Male,1958-11-10,68,36,United Kingdom,Armagh,68.70,33.66,3
"1960006",2020-05-13,2020,1526675,Robert Bradley,Male,1940-10-23,86,51,United States,Maine,306.99,200.27,2
"1960007",2020-05-13,2020,648080,Alain Jobin,Male,1995-05-30,31,12,France,Basse-Normandie,2123.35,1041.51,7
"1960008",2020-05-13,2020,1977454,Henry Storey,Male,1949-12-01,77,64,United States,Washington DC,1264.00,679.54,6
"1960010",2020-05-13,2020,1998179,Guillaume Fecteau,Male,1983-01-13,43,0,Online,Online,2572.37,1264.52,8
"1960013",2020-05-13,2020,1986804,Stella Vaca,Female,1942-11-14,84,61,United States,South Carolina,1508.00,814.56,8
"1960014",2020-05-13,2020,532184,Stefanie Bach,Female,1964-12-07,62,0,Online,Online,312.00,152.94,2
"1960015",2020-05-13,2020,1345502,Vanessa Styron,Female,1978-06-21,48,0,Online,Online,1905.85,1002.44,9
"1960016",2020-05-13,2020,1104029,Harrison Gardiner,Male,1965-07-27,61,0,Online,Online,325.08,209.66,8
"1960017",2020-05-13,2020,1904324,Brigitte Ehrlichmann,Female,1946-02-28,80,43,United States,Alaska,1838.00,1229.04,2
"1960020",2020-05-13,2020,2026106,Swen Herrmann,Male,2000-11-28,26,61,United States,South Carolina,3246.88,2029.40,13
"1961000",2020-05-14,2020,2041314,Jessika Zimmerman,Female,1966-07-27,60,49,United States,Iowa,28.00,13.72,1
"1961001",2020-05-14,2020,1646713,Gloria Selden,Female,1981-05-23,45,49,United States,Iowa,365.96,218.30,6
"1961002",2020-05-14,2020,1060173,Rosie Brooks,Female,1946-11-20,80,0,Online,Online,1913.92,1010.11,11
"1961003",2020-05-14,2020,823682,Edmar Y�cel,Male,1939-03-19,87,32,Netherlands,Flevoland,236.00,127.48,2
"1961004",2020-05-14,2020,540609,Philipp Luft,Male,1977-03-05,49,0,Online,Online,519.98,347.70,2
"1961005",2020-05-14,2020,2087288,Miki Filemonsen,Male,1963-09-06,63,55,United States,Nevada,1727.96,1027.94,8
"1961006",2020-05-14,2020,757031,Arturo Marchesi,Male,1966-12-09,60,29,Italy,Enna,1118.00,603.88,2
"1961007",2020-05-14,2020,1761592,James Jackson,Male,1937-06-26,89,43,United States,Alaska,1286.98,693.82,9
"1961009",2020-05-14,2020,522615,Birgit Fink,Female,1976-01-07,50,0,Online,Online,140.26,75.76,2
"1961010",2020-05-14,2020,1389079,Dessie Houston,Female,1989-08-11,37,0,Online,Online,587.66,317.43,4
"1961012",2020-05-14,2020,1283914,Douglas Morales,Male,1952-04-16,74,55,United States,Nevada,1075.45,574.44,9
"1961013",2020-05-14,2020,377340,Donald Williams,Male,1974-08-29,52,10,Canada,Nunavut,2626.40,1418.60,15
"1961014",2020-05-14,2020,1818370,Amber Martinez,Female,1938-01-08,88,0,Online,Online,1045.00,525.58,3
"1961016",2020-05-14,2020,1143517,Kian Williamson,Male,1989-08-15,37,0,Online,Online,850.00,459.12,1
"1961017",2020-05-14,2020,1136316,David Lloyd,Male,1996-04-28,30,42,United Kingdom,North Down,588.00,393.18,1
"1961018",2020-05-14,2020,1323445,Thomas Yim,Male,1989-03-06,37,0,Online,Online,569.78,312.10,4
"1961019",2020-05-14,2020,1442358,Margery Phillips,Female,1968-11-10,58,49,United States,Iowa,86.00,42.16,2
"1961020",2020-05-14,2020,1074512,Emma Williams,Female,1963-04-16,63,42,United Kingdom,North Down,4833.27,2720.44,18
"1961021",2020-05-14,2020,1155899,Poppy Bailey,Female,1954-06-07,72,37,United Kingdom,Ayrshire,1407.94,759.76,8
"1962000",2020-05-15,2020,1213454,Connie Simonsen,Female,1947-10-22,79,66,United States,Wyoming,1292.00,726.35,10
"1962001",2020-05-15,2020,1103640,Sofia Wade,Female,1999-08-09,27,36,United Kingdom,Armagh,308.00,166.36,1
"1962002",2020-05-15,2020,646341,Susanne Dagenais,Female,1936-11-05,90,0,Online,Online,32.00,15.69,1
"1962004",2020-05-15,2020,1716379,Virginia Neal,Female,1995-05-08,31,48,United States,Idaho,704.75,377.43,9
"1962005",2020-05-15,2020,1492661,Rosemary Harlow,Female,1978-08-08,48,48,United States,Idaho,2165.77,1166.74,7
"1962006",2020-05-15,2020,240370,Ryan Coca,Male,1963-11-12,63,10,Canada,Nunavut,2984.15,1462.75,12
"1962007",2020-05-15,2020,1504078,Mark Wall,Male,1965-03-31,61,0,Online,Online,1840.96,1032.80,11
"1962008",2020-05-15,2020,2081773,Ajdin Sandberg,Male,1940-02-19,86,0,Online,Online,2309.40,1132.02,6
"1962011",2020-05-15,2020,2071351,Ole Nielsen,Male,1968-10-24,58,49,United States,Iowa,2358.93,1274.11,13
"1962012",2020-05-15,2020,716463,Artemia Napolitani,Female,1989-01-12,37,29,Italy,Enna,12.18,5.97,3
"1962013",2020-05-15,2020,1918233,Stefania Becerra,Female,1951-09-22,75,45,United States,Connecticut,787.23,425.19,10
"1962014",2020-05-15,2020,1396464,Paul Gutierrez,Male,1937-02-19,89,44,United States,Arkansas,840.00,453.74,7
"1962015",2020-05-15,2020,1865718,Paul Alexander,Male,1941-06-23,85,48,United States,Idaho,3291.12,2132.83,15
"1963001",2020-05-16,2020,590930,Ursula K�nig,Female,1962-11-08,64,0,Online,Online,13.89,7.50,1
"1963002",2020-05-16,2020,1932745,Seth Torode,Male,1946-10-25,80,49,United States,Iowa,250.30,135.74,16
"1963003",2020-05-16,2020,1294829,Donald Morrissey,Male,1950-01-03,76,65,United States,West Virginia,738.00,361.74,2
"1963004",2020-05-16,2020,2082991,Michael Ward,Male,1980-11-15,46,57,United States,New Mexico,1346.00,900.04,2
"1963005",2020-05-16,2020,1663250,Anthony Watters,Male,1957-05-28,69,64,United States,Washington DC,696.00,375.93,3
"1963006",2020-05-16,2020,1635725,Sarah Stage,Female,1946-03-07,80,51,United States,Maine,2994.00,1467.60,6
"1963007",2020-05-16,2020,463334,Lucas K�hler,Male,1964-07-04,62,0,Online,Online,129.00,63.24,3
"1963008",2020-05-16,2020,396894,Sasha Cooper,Female,1941-03-21,85,10,Canada,Nunavut,2950.00,1972.60,2
"1963009",2020-05-16,2020,863561,Richelle Freriks,Female,1982-09-03,44,33,Netherlands,Friesland,289.40,156.30,5
"1963010",2020-05-16,2020,1823649,Michael Thompson,Male,1983-08-26,43,49,United States,Iowa,876.00,585.76,4
"1963011",2020-05-16,2020,1363404,Carlos Stewart,Male,1993-03-06,33,56,United States,New Hampshire,1139.00,558.30,4
"1963012",2020-05-16,2020,268575,Daniel Estrada,Male,1986-11-08,40,8,Canada,Newfoundland and Labrador,269.95,132.32,1
"1963013",2020-05-16,2020,1642691,Rod Johnson,Male,1938-06-28,88,59,United States,Oregon,679.00,454.03,1
"1963014",2020-05-16,2020,167115,Anthony Gibney,Male,1999-09-13,27,5,Australia,Victoria,1083.01,640.04,8
"1963016",2020-05-16,2020,1410305,Catherine White,Female,1970-05-30,56,44,United States,Arkansas,3651.70,2255.76,12
"1963017",2020-05-16,2020,1477324,Thelma Freeman,Female,1966-06-07,60,51,United States,Maine,1534.00,883.49,7
"1963018",2020-05-16,2020,1116568,Robert Baxter,Male,1963-01-18,63,37,United Kingdom,Ayrshire,389.00,260.12,1
"1963019",2020-05-16,2020,147228,Eliza Gwendolen,Female,1981-04-11,45,0,Online,Online,1480.39,882.66,7
"1963020",2020-05-16,2020,1773061,Joseph Orr,Male,1992-10-06,34,54,United States,Nebraska,5514.00,3687.12,6
"1963021",2020-05-16,2020,373746,Megan Roundy,Female,1991-06-22,35,0,Online,Online,1882.97,1113.47,8
"1963022",2020-05-16,2020,1865096,Lillian Moncrief,Female,1965-07-19,61,65,United States,West Virginia,600.00,324.09,3
"1963023",2020-05-16,2020,1343700,Todd Fugate,Male,1999-06-06,27,43,United States,Alaska,985.93,509.16,9
"1963026",2020-05-16,2020,985427,Anthony Davis,Male,2001-08-11,25,37,United Kingdom,Ayrshire,329.97,161.73,3
"1964001",2020-05-17,2020,1811457,Walter Garland,Male,1989-08-21,37,55,United States,Nevada,2029.00,1093.80,4
"1965000",2020-05-18,2020,1974339,Lucie Tesar�kov�,Female,1958-03-28,68,66,United States,Wyoming,1288.00,861.26,4
"1965003",2020-05-18,2020,1925694,Fabrice Lamoureux,Male,1941-06-11,85,0,Online,Online,428.14,275.95,9
"1965004",2020-05-18,2020,2074996,Tereza Mayerov�,Female,1977-04-02,49,45,United States,Connecticut,476.48,251.53,8
"1965006",2020-05-18,2020,1429878,Darrell Mejia,Male,1967-03-28,59,44,United States,Arkansas,1479.00,798.87,3
"1965007",2020-05-18,2020,646248,Armand Tardif,Male,1953-03-12,73,14,France,Franche-Comté,877.50,473.97,1
"1965008",2020-05-18,2020,504828,Kristin Scholz,Female,1987-11-01,39,0,Online,Online,1799.94,882.30,6
"1965009",2020-05-18,2020,532320,Felix Busch,Male,1972-06-01,54,0,Online,Online,218.96,137.56,4
"1965011",2020-05-18,2020,1716647,Meda Newell,Female,1941-02-28,85,45,United States,Connecticut,4690.89,2512.18,8
"1966001",2020-05-19,2020,1523366,Lisa Pierce,Female,1979-01-02,47,65,United States,West Virginia,664.95,359.15,5
"1966002",2020-05-19,2020,1012961,Freddie O'Brien,Male,1961-09-16,65,40,United Kingdom,Dungannon and South Tyrone,2978.70,1803.14,10
"1966003",2020-05-19,2020,1667987,Anthony Howard,Male,1975-08-09,51,45,United States,Connecticut,860.40,421.74,6
"1966004",2020-05-19,2020,616327,Th�ophile Charest,Male,1970-06-30,56,13,France,Corse,515.00,252.44,2
"1966005",2020-05-19,2020,2088572,Coretta McDonald,Female,1987-07-26,39,0,Online,Online,4274.00,2308.54,4
"1966006",2020-05-19,2020,999198,Harriet Fry,Female,1962-09-28,64,38,United Kingdom,Belfast,1276.88,689.72,10
"1966007",2020-05-19,2020,1546647,Kristi Stamm,Female,1948-10-17,78,61,United States,South Carolina,881.01,431.85,6
"1966009",2020-05-19,2020,1081923,Jordan Taylor,Male,1945-07-02,81,39,United Kingdom,Blaenau Gwent,499.90,245.04,1
"1966010",2020-05-19,2020,385734,David Culbertson,Male,1994-08-28,32,10,Canada,Nunavut,2037.00,1362.09,3
"1966012",2020-05-19,2020,1230034,Alan Franklin,Male,1938-04-26,88,49,United States,Iowa,1204.10,750.65,7
"1966013",2020-05-19,2020,1663333,George White,Male,1990-02-03,36,57,United States,New Mexico,50.97,24.99,3
"1966014",2020-05-19,2020,1261718,Robert Jacob,Male,1977-06-05,49,59,United States,Oregon,1601.68,857.67,16
"1967000",2020-05-20,2020,1044827,Ruby Norton,Female,1958-07-18,68,36,United Kingdom,Armagh,1100.91,593.61,9
"1967002",2020-05-20,2020,872446,Ferdinand van Oostende,Male,1939-11-07,87,33,Netherlands,Friesland,402.00,217.14,3
"1967003",2020-05-20,2020,1292238,Alta Busby,Female,1948-07-20,78,0,Online,Online,1416.95,754.36,6
"1967004",2020-05-20,2020,940066,Zak Steele,Male,1967-05-16,59,38,United Kingdom,Belfast,821.75,441.02,7
"1967005",2020-05-20,2020,1921829,Jir� Veverka,Male,1941-05-09,85,65,United States,West Virginia,29.97,14.70,3
"1967006",2020-05-20,2020,2001416,Marc Charron,Male,1964-06-04,62,48,United States,Idaho,215.79,116.40,8
"1967007",2020-05-20,2020,1307023,Debbie Nishida,Female,1977-04-19,49,0,Online,Online,89.94,44.10,6
"1967008",2020-05-20,2020,1649724,Lucille Boyd,Female,1998-02-27,28,55,United States,Nevada,7661.93,4422.68,15
"1967009",2020-05-20,2020,1129721,Jonathan Hewitt,Male,1976-06-19,50,39,United Kingdom,Blaenau Gwent,3897.00,2605.86,3
"1967010",2020-05-20,2020,1846531,Mary Weingartner,Female,1957-07-30,69,44,United States,Arkansas,16605.66,10888.44,11
"1967011",2020-05-20,2020,1610092,Camilla Burton,Female,1961-07-16,65,50,United States,Kansas,1118.00,603.88,2
"1967012",2020-05-20,2020,1869727,Ashley Conti,Female,1943-01-29,83,50,United States,Kansas,3411.60,1855.44,10
"1967014",2020-05-20,2020,397698,Kenneth Simpson,Male,2000-05-09,26,9,Canada,Northwest Territories,4626.69,2488.80,12
"1967016",2020-05-20,2020,1378568,Gwendolyn Jones,Female,1996-06-29,30,43,United States,Alaska,385.56,218.50,6
"1967017",2020-05-20,2020,142335,Cameron Dadswell,Male,1965-06-27,61,0,Online,Online,599.00,323.54,1
"1967018",2020-05-20,2020,1352665,Carl Kelliher,Male,1938-08-14,88,57,United States,New Mexico,2352.20,1475.19,5
"1967019",2020-05-20,2020,443855,Eric Frankfurter,Male,1938-07-04,88,0,Online,Online,1675.40,901.60,7
"1967020",2020-05-20,2020,1923558,Sabina Bilic,Female,1995-01-21,31,47,United States,Hawaii,1001.88,662.50,5
"1968000",2020-05-21,2020,1696748,Jessie Thomas,Male,1943-11-24,83,47,United States,Hawaii,683.10,368.96,4
